received_on,operator,volunteer,event_type,response_date,age,sex,duration,location,location_slug,location_type,topics_list,topics_count,topic_A1,topic_A2,topic_B1,topic_B2,topic_B3,topic_B4,topic_C1,topic_C2,topic_D1,topic_D2,topic_D3,topic_E1,topic_E10,topic_E2,topic_E3,topic_E4,topic_E5,topic_E6,topic_E7,topic_E8,topic_E9,topic_F1,topic_F10,topic_F11,topic_F12,topic_F2,topic_F3,topic_F4,topic_F5,topic_F6,topic_F7,topic_F8,topic_F9,topic_G1,topic_H1,topic_H2,topic_H3
2013-07-22T08:47:03.248000,orange,abba,RING,2013-07-22T14:56:00,33,F,5,DOUMAZANA,91091334,village,F1,1,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,
2013-07-25T18:42:17.418000,malitel,samerou,RING,2013-07-25T10:14:00,27,M,2,DISTRICT DE BAMAKO,91000000,cercle,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-24T21:01:16,orange,abba,CALL_ME,2013-07-24T10:33:00,21,F,2,YIRIMADJO,91096892,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T19:03:25.948000,malitel,samerou,RING,2013-07-25T10:18:00,20,M,2,KAYES,11000000,cercle,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24T21:01:16,orange,abba,CALL_ME,2013-07-24T10:40:00,22,M,3,KALABANCOURA,91095397,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T15:03:31.818000,malitel,samerou,RING,2013-07-25T10:18:00,20,M,2,KAYES,11000000,cercle,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-22T11:24:29.170000,orange,abba,RING,2013-07-22T12:44:00,33,M,1,TAMANI,42073640,village,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-07-24T21:01:17,orange,abba,CALL_ME,2013-07-24T10:59:00,18,M,2,MISSABOUGOU,91096397,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T19:38:54,malitel,samerou,SMS_HOTLINE,2013-07-25T10:26:00,26,M,1,SAME,91093881,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-24T21:01:18.122000,orange,abba,RING,2013-07-24T10:46:00,27,M,2,MISSABOUGOU,91096397,village,F10,1,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,
2013-07-22T08:49:31.288000,orange,abba,RING,2013-07-22T14:47:00,21,F,1,NIAMAKORO,91096496,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T19:41:00.508000,malitel,samerou,RING,2013-07-25T10:29:00,50,M,2,FALADIE,91096199,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-24T21:01:55,orange,abba,CALL_ME,2013-07-24T10:55:00,23,F,2,SOGONIKO,91096694,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-21T21:14:19.447000,orange,abba,RING,2013-07-21T13:54:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-22T11:29:49.778000,orange,abba,RING,2013-07-22T12:51:00,45,M,2,SOKORODJI,91096793,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24T21:01:53.331000,orange,abba,RING,2013-07-24T21:01:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T19:41:33.938000,malitel,samerou,RING,2013-07-25T10:36:00,32,M,2,SEBENINKORO,91094667,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T22:26:44.668000,orange,abba,RING,2013-07-25T13:57:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-22T08:56:29.570000,orange,abba,RING,2013-07-22T14:14:00,47,F,5,COMMUNE DE TOMBOUCTOU,61091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24T21:01:56,orange,abba,CALL_ME,2013-07-24T11:24:00,19,F,4,MISSABOUGOU,91096397,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-24T21:02:02,orange,abba,CALL_ME,2013-07-24T21:02:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T22:27:29.098000,malitel,abba,RING,2013-07-25T10:41:00,43,M,2,BANCONI,91091001,village,"B1, E2",2,,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T22:28:27,orange,abba,RING,2013-07-25T14:03:00,,M,1,,,,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-24T21:02:02,orange,abba,CALL_ME,2013-07-24T11:06:00,40,F,2,KALABANCOURA,91095397,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24T11:45:22.688000,malitel,abba,RING,2013-07-24T11:25:00,24,F,2,BANCONI,91091001,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-25T22:36:01,orange,abba,CALL_ME,2013-07-25T14:10:00,33,M,2,TOMINIKORO,25091901,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-22T08:57:06.488000,orange,abba,RING,2013-07-22T14:24:00,25,F,3,KALABANCOURA,91095397,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24T21:02:03,orange,abba,CALL_ME,2013-07-24T11:12:00,46,M,3,MEDINA,41091441,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T22:32:29,malitel,abba,SMS_HOTLINE,2013-07-25T11:25:00,24,F,2,BANCONI,91091001,village,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-24T21:02:08,orange,abba,CALL_ME,2013-07-24T11:19:00,22,F,1,FALADIE,91096199,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-22T09:07:00.608000,orange,abba,RING,2013-07-22T11:36:00,,M,1,,,,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T22:32:52.058000,malitel,abba,RING,2013-07-25T10:57:00,29,M,2,DJIKORONI-PARA,91094001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T22:36:27.708000,orange,abba,RING,2013-07-25T14:15:00,23,M,1,TOMINIKORO,25091901,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24T21:02:12,orange,abba,CALL_ME,2013-07-24T11:22:00,21,F,1,SOGONIKO,91096694,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-22T09:05:17.808000,orange,abba,RING,2013-07-22T13:32:00,30,M,2,BANCONI,91091001,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T22:38:53,malitel,abba,SMS_HOTLINE,2013-07-25T11:13:00,26,M,2,DISTRICT DE BAMAKO,91000000,cercle,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-24T21:02:15,orange,abba,CALL_ME,2013-07-24T11:31:00,25,F,1,BANANKABOUGOU,91096001,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-25T22:43:56.538000,malitel,abba,RING,2013-07-25T11:19:00,28,M,1,KALABANCOURA,91095397,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-22T13:07:17.388000,orange,abba,RING,2013-07-22T13:42:00,35,M,1,MAGNAMBOUGOU,91096298,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26T00:07:58.498000,orange,samerou,RING,2013-07-25T14:18:00,25,M,1,BANCONI,91091001,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-25T23:10:07.768000,malitel,abba,RING,2013-07-25T11:02:00,36,M,2,GAO,71000000,cercle,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-22T09:17:37,orange,abba,CALL_ME,2013-07-22T13:51:00,20,F,2,LAFIABOUGOU,91094445,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T10:37:55.868000,orange,samerou,RING,2013-07-26T16:18:00,46,M,1,BACO-DJIKORONI,91095001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T10:40:07.418000,orange,samerou,RING,2013-07-26T10:40:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T20:08:35,orange,abba,CALL_ME,2013-07-25T20:08:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T23:15:02.968000,malitel,abba,RING,2013-07-25T11:18:00,36,M,3,SABALIBOUGOU,91095694,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-26T10:41:10.068000,orange,samerou,RING,2013-07-26T10:41:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T23:39:33.278000,malitel,abba,RING,2013-07-25T23:39:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-22T12:55:35.288000,orange,abba,RING,2013-07-22T13:52:00,33,M,2,SIRAKORO -NIARE,25091878,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-27T11:45:38,orange,samerou,CALL_ME,2013-07-27T11:45:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T10:41:53.588000,orange,samerou,RING,2013-07-26T10:41:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T15:03:21,orange,abba,RING,2013-07-23T15:03:00,36,M,3,,,,E10,1,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T19:42:14,malitel,samerou,SMS_HOTLINE,2013-07-25T11:37:00,25,M,2,FALADIE,91096199,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26T10:42:23.398000,orange,samerou,RING,2013-07-26T16:15:00,40,M,2,MAGNAMBOUGOU,91096298,village,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-07-25T19:42:33.490000,malitel,samerou,RING,2013-07-25T10:02:00,28,F,1,KALABANCOURA,91095397,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-22T09:21:46.368000,orange,abba,SMS_HOTLINE,2013-07-22T14:07:00,33,F,3,NIAMAKORO,91096496,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T19:42:42.448000,malitel,samerou,RING,2013-07-25T19:42:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T10:44:00.708000,orange,samerou,RING,2013-07-26T16:43:00,43,F,1,MAGNAMBOUGOU,91096298,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T19:43:46.108000,malitel,samerou,RING,2013-07-25T10:05:00,39,F,2,MAGNAMBOUGOU,91096298,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T19:47:25.296000,malitel,samerou,RING,2013-07-25T10:09:00,25,M,2,SEGOU,41000000,cercle,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-26T10:46:20,orange,samerou,SMS_HOTLINE,2013-07-26T10:46:00,,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-25T19:57:20.368000,malitel,samerou,RING,2013-07-25T10:19:00,19,F,1,KALABANCOURA,91095397,village,F8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,
2013-07-26T10:47:08.738000,orange,samerou,RING,2013-07-26T16:48:00,40,M,1,KALABANCOURA,91095397,village,"A2, E9",2,,true,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-23T15:07:16,orange,abba,CALL_ME,2013-07-23T14:05:00,25,M,2,,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T19:57:41.187000,malitel,samerou,RING,2013-07-25T10:23:00,23,M,1,ZONE INDUSTRIELLE + BOUGOUBA,91092901,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T10:48:48.830000,orange,samerou,RING,2013-07-26T16:54:00,24,M,1,NIAMAKORO,91096496,village,"A2, E1",2,,true,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T20:17:49.948000,malitel,samerou,RING,2013-07-25T10:15:00,23,M,3,KALABANCOURA,91095397,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-21T20:54:19.927000,orange,abba,RING,2013-07-21T18:05:00,49,M,3,ZONE INDUSTRIELLE + BOUGOUBA,91092901,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T10:57:43.868000,orange,samerou,RING,2013-07-26T17:03:00,46,M,3,MAGNAMBOUGOU,91096298,village,"A2, F9",2,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T10:57:52,orange,samerou,RING,2013-07-26T10:57:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T20:20:07.388000,malitel,samerou,RING,2013-07-25T10:31:00,58,M,3,NIAMAKORO,91096496,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T10:48:20.091000,orange,abba,RING,2013-07-23T10:48:00,,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-26T10:58:18,orange,samerou,CALL_ME,2013-07-26T10:58:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T20:22:07,malitel,samerou,SMS_HOTLINE,2013-07-25T10:26:00,25,M,3,MISSIRA,91092541,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-22T13:48:08,orange,abba,CALL_ME,2013-07-22T14:43:00,57,M,2,SABALIBOUGOU,91095694,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24T10:49:20,orange,samerou,SMS_HOTLINE,2013-07-24T17:12:00,19,M,1,SEMA II,91095793,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-23T15:08:42.248000,orange,abba,RING,2013-07-23T14:10:00,60,M,4,TOMBOUCTOU,60000000,region,"E1, E7",2,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-25T21:24:20.618000,malitel,samerou,RING,2013-07-25T10:41:00,42,M,5,SABALIBOUGOU,91095694,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-22T14:22:49.158000,orange,abba,RING,2013-07-22T15:23:00,,M,5,TOMBOUCTOU,61000000,cercle,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-25T21:30:42.688000,malitel,samerou,RING,2013-07-25T10:48:00,36,M,3,LAFIABOUGOU,91094445,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23T15:16:09.168000,orange,abba,RING,2013-07-23T14:17:00,22,M,1,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-22T14:23:06.530000,orange,abba,RING,2013-07-22T15:30:00,25,F,3,BANCONI,91091001,village,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-25T21:40:28.738000,malitel,samerou,RING,2013-07-25T10:53:00,19,M,2,KALABANCOURA,91095397,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-25T21:41:13.268000,malitel,samerou,RING,2013-07-25T10:57:00,30,M,2,LAFIABOUGOU,91094445,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-22T14:22:58,orange,abba,SMS_HOTLINE,2013-07-22T15:36:00,24,M,4,BACO-DJIKORONI,91095001,village,"E8, F9",2,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,true,,,,
2013-07-23T15:16:41,orange,abba,CALL_ME,2013-07-23T14:22:00,47,U,2,,,,"E1, E7",2,,,,,,,,,,,,true,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-22T14:26:59.288000,orange,abba,RING,2013-07-22T14:41:00,22,M,3,COMMUNE DE TOMBOUCTOU,61091000,commune,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-25T17:22:12.018000,malitel,samerou,RING,2013-07-26T00:00:00,33,M,5,FALADIE,91096199,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T15:17:13.648000,orange,abba,RING,2013-07-23T15:17:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T21:44:31.308000,malitel,samerou,RING,2013-07-25T11:07:00,29,M,3,SABALIBOUGOU,91095694,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-22T14:28:32.527000,orange,abba,RING,2013-07-22T14:28:00,50,M,2,COMMUNE DE TOMBOUCTOU,61091000,commune,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T21:46:19.472000,malitel,samerou,RING,2013-07-25T11:47:00,49,M,3,BANCONI,91091001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-22T14:27:29.888000,orange,abba,RING,2013-07-22T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-22T14:25:53.648000,orange,abba,RING,2013-07-22T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T15:22:06.968000,orange,abba,RING,2013-07-23T14:26:00,23,M,3,TOMBOUCTOU,60000000,region,"E1, E3, E9",3,,,,,,,,,,,,true,,,true,,,,,,true,,,,,,,,,,,,,,,,
2013-07-25T22:06:49.428000,malitel,samerou,RING,2013-07-25T11:27:00,30,M,1,FLABOUGOU-DAOUDABOUGOU,91095199,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-22T14:27:25,orange,abba,CALL_ME,2013-07-22T00:00:00,0,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-26T11:21:07.168000,malitel,samerou,RING,2013-07-26T11:29:00,44,M,4,MAGNAMBOUGOU,91096298,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-22T14:31:41.638000,orange,abba,RING,2013-07-22T00:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-27T08:31:22.473000,orange,abba,RING,2013-07-27T13:14:00,27,M,3,ZANADOUGOU,31091964,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-22T14:33:40.608000,orange,abba,RING,2013-07-22T15:49:00,23,M,2,COMMUNE DE TOMBOUCTOU,61091000,commune,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
2013-07-25T22:10:40.068000,malitel,samerou,RING,2013-07-25T11:34:00,36,F,2,QUARTIER MALI,91095496,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T16:00:26.648000,orange,abba,RING,2013-07-23T14:37:00,23,U,5,,,,"B1, B2",2,,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-23T20:00:04.928000,orange,abba,RING,2013-07-23T13:21:00,32,M,2,ZONE INDUSTRIELLE + BOUGOUBA,91092901,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-22T14:32:11.688000,orange,abba,RING,2013-07-22T00:00:00,0,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T22:15:21.778000,malitel,samerou,RING,2013-07-25T11:19:00,25,M,6,NIAMAKORO,91096496,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T19:41:52,orange,samerou,CALL_ME,2013-07-25T19:41:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-22T16:34:59,orange,abba,RING,2013-07-22T17:33:00,20,M,2,KALABANCOURA,91095397,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T19:41:53,orange,samerou,CALL_ME,2013-07-25T19:41:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T15:27:53.008000,orange,abba,RING,2013-07-23T14:49:00,52,M,5,TOMBOUCTOU,60000000,region,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-22T16:23:59.408000,orange,abba,RING,2013-07-22T17:36:00,34,M,3,COMMUNE DE TOMBOUCTOU,61091000,commune,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-22T15:56:32.208000,orange,abba,RING,2013-07-22T13:48:00,45,M,3,BELLA-FARADI,61091249,village,"A2, E1, F9",3,,true,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T10:59:26,orange,issa,CALL_ME,2013-07-26T12:30:00,33,M,6,NIAMAKORO,91096496,village,E5,1,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,
2013-07-25T17:24:10.098000,malitel,samerou,RING,2013-07-26T09:57:00,57,M,3,KALABANCOURA,91095397,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-25T17:25:44.698000,malitel,samerou,RING,2013-07-25T17:25:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-22T16:20:31.328000,orange,abba,RING,2013-07-22T17:40:00,29,M,2,KALABANCOURA,91095397,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T19:41:59,orange,samerou,SMS_HOTLINE,2013-07-25T12:38:00,17,M,1,SOGONIKO,91096694,village,H1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,
2013-07-23T15:28:43,orange,abba,CHARGE_ME,2013-07-23T14:57:00,16,F,1,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-23T11:10:12.448000,orange,abba,RING,2013-07-23T14:13:00,19,M,2,FLABOUGOU-DAOUDABOUGOU,91095199,village,F5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,
2013-07-25T19:42:00,orange,samerou,CALL_ME,2013-07-25T19:42:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T16:42:42.138000,malitel,samerou,RING,2013-07-25T12:03:00,47,M,3,BACO-DJIKORONI,91095001,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-22T11:47:59.378000,orange,abba,RING,2013-07-22T00:00:00,0,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T08:39:42.058000,malitel,samerou,RING,2013-07-26T12:13:00,44,M,3,DOUMAZANA,91091334,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T15:31:04.798000,orange,abba,RING,2013-07-23T15:00:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T09:15:50.238000,malitel,samerou,RING,2013-07-26T12:13:00,33,M,3,BANCONI,91091001,village,E1,1,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-25T17:39:29,malitel,samerou,SMS_HOTLINE,2013-07-25T10:03:00,37,M,4,LAFIABOUGOU,91094445,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T12:19:51.147000,malitel,issa,RING,2013-07-26T12:30:00,27,M,2,DJIKORONI-PARA,91094001,village,"E1, F9",2,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T15:32:03.688000,orange,abba,RING,2013-07-23T15:02:00,25,M,4,,,,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-23T19:38:57.799000,orange,abba,RING,2013-07-23T11:53:00,41,M,5,BACO-DJIKORONI,91095001,village,"A2, E10",2,,true,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,
2013-07-24T17:13:03.258000,malitel,samerou,RING,2013-07-24T10:09:00,30,M,4,YIRIMADJO,91096892,village,F9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,
2013-07-26T09:19:20.217000,malitel,samerou,RING,2013-07-26T09:19:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-25T17:53:03.258000,malitel,samerou,RING,2013-07-25T17:53:00,,U,0,,,,H3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true
2013-07-26T09:32:01.158000,malitel,samerou,RING,2013-07-26T09:32:00,,U,0,,,,H2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,
2013-07-26T11:55:45.668000,orange,abba,RING,2013-07-26T12:04:00,20,F,3,BOULKASSOUMBOUGOU,91091112,village,E9,1,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,
2013-07-22T11:52:11.439000,orange,abba,RING,2013-07-22T14:58:00,30,M,1,SABALIBOUGOU,91095694,village,E7,1,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,
